uid,uid1,uid2,uid3,uid4,uid5,uid6,uid7,uid8,uid9,uid10
38866,38866,34030,6402,10764,3048,34529,7612,3919,40586,40586
5933,3274,4941,5131,35652,5535,6674,20381,36630,2503,3275
39194,2033,2153,1918,8026,21103,6148,1879,15219,12429,2071
1724,5386,6555,21695,20965,13137,34670,608,28205,7550,8709
24935,11069,37046,2534,6743,374,3417,14889,31530,33024,1600
10924,13283,1793,40178,19469,35134,16149,258,35714,34884,14145
21695,34670,7279,13137,5386,8709,28205,1724,5844,22785,29165
39506,36729,28861,336,34675,1734,909,9737,9731,40807,950
3900,12483,3875,26189,5449,36921,32888,33357,35465,2769,7571
5056,1039,1495,13251,37619,36498,2047,30218,1789,1624,5165
25083,39975,34117,37112,17749,9416,3937,9403,33760,23393,16730
1918,21103,39194,2033,8026,6148,2153,37967,12429,425,5583
4933,2644,20539,9916,12351,15961,3114,29910,8194,9857,9078
3875,3900,12483,35465,26189,36921,7571,32888,33357,10207,5449
3878,4068,10013,12661,2771,34927,1159,10342,30390,6472,4383
2046,8598,2601,8603,4640,8304,29910,12351,2702,2640,2074
15407,38254,817,69,23697,30695,37703,35072,4910,1280,31593
17749,39975,33369,25083,9416,39226,6261,37112,25079,2750,3937
23697,37703,69,15407,31050,38254,817,35183,1262,38055,30695
382,37188,34427,37254,30524,4760,12671,37561,10739,5957,8101
2644,4933,15961,20539,12351,9916,29910,9857,12905,9078,8194
2312,1905,5849,37646,34661,32274,1999,1158,2168,2550,38429
37619,1495,2047,1039,13251,1789,5056,1624,30218,36498,1794
1598,2571,38425,33566,6705,1217,3101,9333,5225,559,16331
833,36914,38004,12437,31867,40807,909,825,17277,35602,1346
11017,6375,4533,17010,39115,25169,1900,1903,1574,2771,29756
374,3417,6743,31530,1600,24935,11069,920,37046,14989,2534
39975,25083,17749,34117,37112,9416,33760,9403,33369,32728,3937
15219,37012,2071,559,38425,5225,1370,1598,1276,2571,1879
32301,184,2252,33164,14373,31156,2237,34753,19799,34006,31797
14693,31608,37395,39421,17020,21571,887,33056,31168,1443,14989
1607,8302,33531,3166,1107,20655,30524,19257,10808,34427,10196
12905,9857,9882,2635,38413,8194,9078,8145,16027,2644,38837
3559,3559,736,39531,39531,40102,39792,39808,30243,12997,5464
22429,22429,40262,5902,10380,5784,40497,40497,38992,8918,38450
10779,10779,746,6893,6893,7748,39988,320,3375,2148,741
39392,39392,1781,4732,6685,27879,35178,29730,14661,36889,2412
38474,38474,40174,3210,10851,40507,38924,38924,38889,36259,39017
6705,9333,33566,1598,2571,1217,3101,16331,38425,5225,3401
31608,14693,37395,21571,17020,39421,31168,33056,13185,887,35231
10059,30095,38078,10058,25053,39332,31563,33880,24681,17893,29611
9421,38520,9390,22361,18533,9952,4521,24619,9795,4314,4112
36145,13769,6518,12441,5917,12763,8900,7551,31246,37789,10607
29756,17010,1574,6374,6375,2881,17147,3399,4533,16347,7112
28385,34961,31566,32684,31785,14675,3356,9035,38767,37424,34589
30097,39204,40292,6730,40293,15913,8332,38412,33238,9817,22479
3757,5476,3100,3810,2045,2640,2769,2702,31055,5449,38804
9916,12351,4640,29910,4933,3114,2644,2046,15961,2601,18845
23309,19685,4744,35712,19769,38397,12967,9736,29758,31845,257
21571,35231,37395,31608,1444,13185,31168,14693,33056,715,29255
20931,6127,39199,16397,412,30385,33377,3366,25867,10156,30895
2550,677,38021,1999,34802,22215,2061,32353,32785,1884,2686
1039,13251,1495,5056,37619,2047,30218,1789,36498,1624,1794
2571,1598,6705,38425,33566,3101,1217,9333,5225,16331,1370
20033,10015,23325,51,27387,32214,10187,417,31621,31091,1810
3356,34961,28385,32684,31566,38767,31785,14675,37424,34589,9035
31566,28385,31785,9035,34961,2168,32684,14675,3356,1905,38767
3274,4941,5933,5131,20381,35652,6468,36184,6674,2503,3280
37188,382,34427,37254,4760,30524,12671,37561,8101,5957,10739
2640,3100,2702,2045,8603,2074,3757,5476,2046,8598,3810
12351,4640,9916,29910,2644,4933,15961,2046,2601,3114,8598
21495,769,13169,31675,37505,31883,13757,1799,2162,13159,1153
34802,2062,39244,22215,38021,2686,2550,677,5496,22249,6251
39226,25079,6261,33369,2647,3180,8416,39362,17749,2750,2809
2881,7336,32572,17147,3399,2699,16347,29756,6374,683,2040
36542,38681,18549,3154,2277,34734,10361,8518,8839,2306,1083
36404,6310,2633,4132,8140,3435,8145,32222,12885,2635,4371
9737,1734,28861,9731,25861,1661,14145,39506,10219,4794,950
34961,32684,28385,3356,38767,31566,14675,31785,37424,34589,810
8861,34382,30749,32262,18247,10213,2476,34497,15037,34566,20021
17010,6375,4533,29756,11017,7112,1574,39115,6374,1900,1903
3417,6743,374,31530,1600,24935,11069,920,37046,14989,39421
9952,22361,9421,4440,23659,38520,5922,38549,9390,18533,4521
35500,35500,38924,40417,38924,37522,37522,40507,10851,33852,33852
36921,12483,8966,3900,6028,5449,2769,26189,7571,3875,35465
4941,3274,5933,5131,3280,35652,6468,20381,36630,27721,5535
27629,2267,13239,7083,943,36468,685,10916,18771,37988,10917
39960,39960,34168,11465,24851,3422,34491,21513,23247,30460,36689
10013,12661,4068,3878,1159,34927,26053,2771,1900,6472,10342
4068,3878,10013,12661,34927,1159,26053,6472,10342,2771,38788
38412,33238,39185,36258,30097,37531,40292,6730,33875,39363,15913
17601,6730,15913,22479,9817,8332,39204,40293,29611,24681,39227
10739,576,37598,28155,37281,8560,5957,37254,382,37188,14237
40333,40333,16474,16914,38082,34388,40060,8654,31397,7969,32620
40590,40590,5427,5214,2989,1386,20959,31518,4365,40602,11031
38481,38481,5391,368,8634,8634,4866,32366,5028,1365,38256
40540,4607,734,1633,24273,7266,40935,34747,24377,10553,1339
38005,38005,35592,8653,16644,3995,36933,2958,34107,24357,316
40486,40486,2209,39530,39530,4278,2917,3038,1791,3802,4011
40586,40586,3919,3048,33514,35781,34030,1632,34639,38866,38866
40763,2944,40763,4494,40532,10429,5653,5321,39042,4011,6120
40028,40028,40591,39576,37491,37208,28957,37987,2685,39783,627
40957,40957,5551,14207,40520,7343,40803,8523,37599,9316,34276
40506,40506,40658,10368,40389,38577,20177,17833,29992,18199,29111
40314,40314,1360,9721,29261,3970,4399,11185,1785,19631,17491
38882,38882,3557,2380,3922,3569,10286,3543,40879,3833,4813
37522,37522,40417,33852,33852,30455,35500,35500,37994,38924,38924
40321,40321,214,40337,3908,4813,40615,40656,3569,38107,38882
38924,38924,40507,10851,35500,35500,38474,38474,40174,40417,37522
40738,3888,12959,40738,14129,28313,3944,16059,2169,20377,31117
39535,39535,20849,32667,32667,5464,12997,30243,1896,39792,12059
40708,40708,39730,1405,4378,2959,23275,38975,39068,4868,3211
38982,38982,40682,3403,40682,33865,20379,33979,19101,7265,4027
33852,33852,30455,37522,37522,40417,37994,35500,35500,7411,38924
37576,37576,40059,40453,38400,38799,37585,38790,38086,38790,14991
39585,39585,5408,4561,4867,3428,4820,4775,4638,3982,3912
4312,7972,2954,2013,32174,32953,506,2098,37516,2037,10765
40497,40497,38992,8918,40262,22429,22429,5902,38450,10380,29575
38256,38256,39586,37932,37932,3375,4866,320,7655,6893,6893
39017,39017,5774,741,3210,2148,38889,36259,40174,38474,39988
37984,37984,4502,4502,28779,5097,25667,30891,11467,37616,2417
35960,35960,3992,30583,8291,6546,10419,2341,29809,33839,21925
18177,23703,37981,14267,36848,9032,9023,20221,4715,2488,3674
39247,39247,8634,8634,5028,20651,40454,368,558,1365,5391
39093,2228,3292,15307,31678,9786,5096,31485,6604,3327,9645
39582,39582,3439,3883,5568,3582,3532,2379,38779,37765,40504
40750,40750,2875,2946,10570,7712,6686,36010,36052,9588,9309
39534,39534,2432,11879,5719,4473,40416,38476,38476,36275,5784
35716,35716,38797,9435,4600,30614,30614,15841,28309,32872,8339
38476,38476,40416,40729,5719,651,39534,37804,39534,11827,11827
39167,35573,38853,2935,2374,4562,35901,4480,9091,7455,40372
39486,1513,3705,2186,38453,3211,3953,4496,2444,4149,5569
40074,2326,3384,40336,40762,37936,38990,40762,3378,3082,5399
28613,5117,40839,39794,3910,38621,38760,4729,36458,4604,40496
14811,11701,9135,31414,6325,3342,3655,50,16353,35376,23421
40417,37522,37522,35500,35500,33852,33852,30455,38924,38924,40507
476,1808,31324,7870,6896,6948,3791,20359,443,34299,807
33050,40852,8577,35848,40454,17389,37078,338,5420,18617,22507
908,770,408,8857,10464,19021,1030,36936,36652,6574,565
38853,39167,35573,2935,2374,4562,35901,9091,4480,7455,40372
5684,2253,14951,9865,108,10870,798,103,9893,1021,1327
3786,38329,38040,37965,36862,12431,38826,15335,39195,35851,19647
37346,8655,4714,31401,34759,6122,15839,25923,33981,3239,2590
6783,8098,8756,2756,1146,1231,2512,9865,1426,1764,1255
35609,38274,39519,5423,40587,14209,5555,7914,5542,40085,5557
33672,2820,2649,32233,39113,1392,2660,31201,35654,4061,39114
15927,8481,573,13335,483,40206,2942,13429,3965,5947,17643
40453,40059,38400,37576,37576,37585,38790,38790,38799,7110,38086
40454,8577,33050,20651,40852,39247,39247,338,35848,35677,37078
39792,40102,39531,39531,30243,736,12997,5464,3559,3559,39535
35211,3643,5612,4832,4560,5665,5563,5587,40075,40521,40853
40906,5553,11825,5557,7864,5546,5555,40217,40359,40587,5423
40526,40327,40473,40685,40613,35213,38817,38416,40597,40665,40022
30870,17080,815,9611,1171,15963,34420,3076,944,6380,33157
40852,33050,35848,8577,17389,37078,5420,338,40454,18617,24687
2047,1789,37619,1495,13251,1039,30218,1794,36246,1624,5056
38668,719,40357,40357,7411,37994,29575,36538,30455,33852,33852
36848,18177,3859,37981,867,23703,868,14267,9023,3861,6712
4314,5600,9795,35686,9421,18533,9390,38520,15875,6518,24619
32481,4667,35346,12921,25457,1297,33697,38068,35231,32993,30196
32572,683,7336,2699,2881,3399,17147,16347,7643,2040,6374
5600,4314,35686,9795,6518,15875,9421,18533,9390,38520,36145
4640,12351,9916,2046,29910,2601,8598,18845,3819,2074,8603
1292,16417,34281,37086,30911,10396,68,101,9181,23673,19369
6261,25079,39226,3180,33369,2647,8416,39362,2809,17749,6981
27721,10202,3465,36630,5022,3812,4941,5131,37896,3280,5917
38088,31283,10683,10694,2417,22069,11467,2867,30891,25667,35759
39681,40036,40131,40037,39893,40035,40644,40567,40783,40045,39110
30524,34427,4760,37188,12671,382,1607,20655,37254,8302,37561
12661,10013,1159,4068,3878,1900,34927,2771,26053,25169,30390
36782,9395,7571,5353,38788,6472,8966,10207,38672,34243,35465
3100,2640,3757,2702,3810,2045,31055,5476,2074,8603,7522
39764,4697,3639,2956,3644,4498,5398,4803,3562,4774,39803
6375,17010,4533,11017,7112,29756,6374,1900,1574,39115,25169
22049,22249,5070,8538,6251,39244,19081,1677,2062,35805,5496
20381,36184,20469,2503,3274,36136,6468,4941,5933,6674,6093
38742,40717,40329,38910,40488,40242,39473,40121,40665,40597,39917
39905,39938,4693,4497,5570,33737,6015,5159,5160,5160,4557
40020,31403,33104,40748,2410,7582,22901,38192,11523,35926,40571
19367,1816,35434,37979,30795,34501,39607,1836,10465,17821,37377
2769,3810,38804,3757,12483,5449,36921,3900,3100,7522,5476
38302,40392,4304,16472,1783,2396,13595,40746,2341,32833,6546
38749,2446,6690,29573,31118,33505,33768,40483,32016,12957,12961
6472,9395,38788,10342,36782,5353,38672,34927,34243,7571,10207
30531,32993,31866,171,38046,1428,5883,10905,31144,5819,15453
40752,8471,40519,9352,39518,17823,12563,40803,9504,29307,18197
40935,34747,24377,24273,1633,40540,1339,734,4607,7266,10553
36184,20381,2503,20469,9882,6093,3274,36136,6674,6468,5933
39555,10668,755,3479,2135,33322,33322,8110,15843,2372,31886
40550,37222,2189,37287,4946,2348,38031,5393,39935,1782,2821
40137,39526,40403,3645,4802,3094,9325,40212,4400,40305,3912
40507,38924,10851,38924,38474,38474,40174,35500,35500,3210,40417
34779,5160,5160,5159,6015,33737,11141,5586,4693,39905,39938
20471,37962,32518,2869,11747,18455,2505,2868,8987,7276,37089
40677,40664,7908,31445,4825,4824,40908,40908,40911,9317,40652
39790,5890,1273,10048,2394,7264,2137,10420,2506,2371,7458
40215,3105,34937,35827,19635,16091,23519,3350,3706,2533,36051
33736,40331,4817,5545,4556,39609,3565,40610,5773,3542,5190
39184,33393,2412,24317,14661,35178,27879,10327,4730,37223,39392
40679,40471,26031,40165,39763,17825,23677,29111,40399,40786,34264
13455,7419,12791,31177,24575,5473,6528,10563,20145,18137,36429
18967,33570,33744,23767,32890,2708,21277,26035,30767,37664,35542
35149,31697,35100,37554,29479,34990,37099,24803,40376,33083,30941
35099,30969,37343,30049,34918,30941,34990,29209,26093,37554,36700
40166,36705,33438,35680,39668,34022,38556,37013,33239,38467,39479
19717,11095,30119,22709,18983,15815,10706,40238,17106,39105,39106
38136,38127,38128,38126,38124,38069,38129,38117,37098,35170,38119
38137,38133,35026,35166,39220,34192,37464,38134,34426,36394,36082
38120,38125,38118,35279,39109,37191,38827,35022,37630,36657,37391
38134,38137,35042,38133,38117,39220,35166,35026,40171,37098,35170
38127,38136,38128,38126,38124,38069,38129,38117,38119,37098,36399
38118,37191,37391,37392,39109,35279,33897,38120,32598,38855,38125
38129,38124,38069,38123,38126,38128,38122,38119,38127,33084,38136
39798,35641,38911,39013,39874,39331,38093,35056,38310,33821,35534
38123,38122,38129,38124,38069,33084,38119,38126,38125,33772,38128
38119,37155,37644,37605,36392,38069,36389,36387,36388,37097,36086
38128,38126,38127,38136,38124,38069,38129,38119,38123,38117,36399
38140,38135,35026,38133,35166,38137,34192,36394,37464,39220,34426
38122,38123,38129,33084,38125,38124,38069,33772,38119,38118,38120
38135,38140,34192,36271,36394,35026,35166,37464,38133,38137,34426
38117,37098,35170,37390,36399,38134,36081,35042,36389,36388,36387
38131,38128,38127,38126,38136,38124,38129,38069,38123,35575,38122
40182,38132,38310,37009,34717,36271,39331,36808,39874,35534,36394
38125,38120,38118,38122,33772,38123,33084,37191,39109,37391,35279
38124,38129,38126,38069,38128,38123,38127,38119,38136,38122,33084
37046,24935,33024,11069,2534,6743,3417,31530,374,14889,2060
9903,12759,34794,24447,22219,33571,16253,23315,25599,3575,19985
2252,348,32301,184,31561,30250,1682,2237,2564,37897,14373
38911,39013,39874,39331,38310,35056,33821,35534,40182,37009,36359
31157,9202,12611,1048,1807,1221,1527,20971,3323,33244,5454
36429,36626,18137,12765,10987,10705,32585,10563,20145,6528,13455
4975,37799,10490,36407,6205,19429,14199,35203,6500,28819,32379
21677,23121,35427,14283,31804,32023,9107,7079,12685,34213,16518
36427,19311,22279,32646,38497,31317,32808,19049,34651,39449,35545
2702,2074,2640,3100,8603,31055,2046,8598,2045,4640,3810
5337,9203,819,22537,5772,36108,119,30721,24751,37998,35237
36425,35295,32916,25589,28543,32821,33525,16830,23769,16806,22197
38557,5468,17649,32144,39572,38361,19535,35504,8345,37888,24575
36428,38467,38562,39479,35004,40124,38998,33540,34022,37467,33239
36423,20125,21713,19989,12807,24839,13457,20225,39107,38016,32733
38328,34525,8449,761,28883,12317,16099,591,1361,30895,36316
23315,33571,25599,16253,33787,39361,30754,29751,9903,10244,20205
22709,18983,11095,30119,19717,17106,10706,15815,40238,39106,14821
22249,22049,2062,39244,5496,6251,8538,34802,5070,19081,2686
23313,38016,9562,12901,37284,23723,21275,19989,9825,19983,9546
5234,35594,5278,38012,36979,39978,23351,38206,37467,39931,33762
4533,6375,17010,11017,1900,7112,25169,29756,39115,3842,6374
38126,38128,38127,38124,38136,38069,38129,38119,38123,36399,36389
1900,4533,1159,11017,25169,12661,6375,10013,2771,3842,17010
39013,38911,39874,39331,35056,33821,36359,35368,38310,40153,35534
5917,12441,3812,3465,36145,13769,5022,27721,10202,34655,12763
32684,34961,38767,28385,3356,31566,810,2733,8839,31785,14675
33247,31967,35235,5165,7176,13251,5056,1039,30218,1495,1964
22361,9952,9421,5922,8783,1396,38520,9795,38549,9390,18533
10987,12765,10705,36429,36626,32585,6273,12899,18919,18137,34310
38132,40182,38310,36271,37009,34717,36808,39331,34192,36394,39874
38138,9956,29209,34918,34677,37554,37101,33083,30120,29485,30969
2686,2062,34802,39244,3391,5496,22215,3858,22249,38021,4756
38133,38137,35026,35166,39220,34192,37464,34426,36394,38134,36082
32733,35142,30957,18627,24839,39107,25987,21713,19839,20225,12807
11093,39529,5841,40714,9522,12767,15141,38461,34960,16454,33473
36559,36843,39430,37075,30998,28557,35496,37133,35528,37100,26287
40148,38034,36256,6986,10325,40054,6041,29705,6635,34492,31189
39783,39576,37491,24687,40591,627,40028,40028,18617,265,31715
40602,4365,6531,11031,31518,1386,28859,36755,27881,40590,8292
40272,4818,35362,38669,40397,2339,4731,2990,5548,5101,2443
39610,12957,9487,14379,24967,33505,31118,6690,38749,2446,29573
40054,10325,6986,6635,40148,34492,38034,34638,36256,2870,6041
38274,35609,5423,39519,40587,14209,5555,7914,5542,40085,5557
38416,38817,40022,34264,40786,40399,17825,40685,40679,26031,40471
40613,35213,40526,40327,40473,40685,40597,40665,40121,39473,40488
33839,21925,1634,29809,10419,1042,8291,23033,30583,35960,35960
40128,36849,38006,1407,7573,3578,38330,4127,38708,38708,13559
37994,7411,30455,33852,33852,38668,719,37522,37522,40417,40357
37870,31788,35252,10488,7708,40230,39049,39049,2955,38337,3050
37483,2327,3998,9326,38039,3917,40529,3560,3039,23761,39292
34900,9434,6691,19629,5993,9006,3802,1791,3038,4278,2533
40024,39583,22119,31652,3747,29807,2982,32895,18653,33125,35029
40532,4494,5653,40763,39042,4011,40763,2944,2917,10429,5321
40060,31397,7969,34388,32620,21069,16474,40333,40333,30812,38536
37839,5213,37360,5054,8651,2185,10552,5603,14047,2370,38470
40904,9304,26081,6133,5543,9316,29994,37599,20007,8523,13959
40934,40960,40621,39474,40636,40425,39110,40567,39893,40037,39681
40416,38476,38476,40729,5719,651,39534,39534,37804,11827,11827
15961,2644,8145,4933,12351,2635,9916,12905,4640,2638,18845
12611,1048,1807,34904,31157,6919,1221,37711,3323,9202,36267
40329,40488,38910,38742,39473,40121,40717,40665,40597,40242,39917
40056,34311,21059,3308,37474,2134,6235,30817,6220,39166,35558
40722,5566,40730,5572,40730,5565,36925,6025,4644,2240,5564
683,32572,7336,2699,2881,2552,17147,3399,7643,5070,6878
29611,31563,24681,25053,30095,22479,10058,38078,10059,9817,36368
13283,1793,10924,40178,19469,35134,16149,34884,14145,258,438
3810,3757,3100,2769,7522,31055,38804,2640,5476,2702,2045
38279,5556,4495,9341,5573,5540,9507,8574,40787,5575,40908
9395,38788,5353,36782,6472,7571,10342,38600,38672,34243,8966
2367,24175,10196,1107,16680,3166,32601,33531,10808,6979,8302
35901,4562,9091,38853,39167,35573,2935,2374,2434,4480,40372
33369,39226,25079,6261,2647,17749,3180,8416,32728,9391,39975
3180,6261,25079,39226,2647,33369,2809,8416,39362,6981,7090
40623,4608,5589,40048,3583,33960,40023,2440,5613,10424,31424
40044,5571,39736,5621,18479,12551,5552,18483,5567,40747,35210
25053,31563,10059,30095,38078,10058,29611,24681,33880,36368,39332
31156,19799,33164,34006,32301,30384,37438,2237,888,184,31797
9333,16331,6705,3101,2571,1598,33566,1217,14317,5225,38425
33244,5454,37831,20971,21679,36560,17873,9202,33392,39811,31157
39519,35609,38274,5423,14209,40587,7914,5542,40085,5555,4822
39728,39725,39298,5547,9503,7155,40652,9317,40911,4824,9270
